productId,description,brand,price,size,inventory,fulfillment
"0001708287735","Jack Link's Teriyaki Beef Steak Tender Bites","Jack Link's","5.99","2.85 oz","TEMPORARILY_OUT_OF_STOCK","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111010108","Simple Truth Organic® Roast Beef Seasoned Sliced","Simple Truth Organic","5.49","5 oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0085000688370","Bachan's® Roasted Garlic Japanese BBQ Sauce","Bachan's","8.49","17.0 oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111095236","Kroger® Harwood Smoked Sausage Beef Link 12 OZ","Kroger","3.29","12 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001708201898","JL3 Hickory Beef Air Dried Steak Strips Jerky","Jack Link's","5.99","2 oz","TEMPORARILY_OUT_OF_STOCK","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0001708201896","JL3 Original Beef Air Dried Steak Strips Jerky","Jack Link's","5.99","2 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111003971","Private Selection® Beef Snack Bites","Private Selection","8.99","9 oz","TEMPORARILY_OUT_OF_STOCK","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0075579570003","Kinder's® Roasted Garlic BBQ Sauce","Kinder's","4.59","15.5 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0025338300000","Kroger Bone-In Pork Shoulder Steaks (3 per pack)","Kroger","4.99","1 lb","","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111062874","Private Selection® Angus Top Round Deli Corned Beef Sliced","Private Selection","6.99","7 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111060411","Kroger® 100% Pure Ground Beef Quarter Pound Burgers 8 Count","Kroger","13.49","2 lb","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111060374","Kroger® 100% Pure Ground Beef Quarter Pound Burgers","Kroger","12","8 ct / 2 lb","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0007495628300","Hebrew National Jumbo Beef Franks","Hebrew National","7.29","12 oz","TEMPORARILY_OUT_OF_STOCK","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001821481631","Nylabone Healthy Edibles Roast Beef Flavor Wholesome Dog Chews","Nylabone","4.99","2 ct","","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0001821481630","Nylabone Daily Health Natural Roast Beef Flavor Dog Bone","Nylabone","8.99","1 ct","","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0001821481633","Nylabone Natural Healthy Edibles Roast Beef Flavor Dog Chews","Nylabone","7.79","2 ct","","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0003666906175","Cooked Perfect® All Beef Angus Frozen Meatballs","Cooked Perfect","9.99","18 oz","TEMPORARILY_OUT_OF_STOCK","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0007778268128","Johnsonville Beef Smoked Rope Sausage","Johnsonville","5.49","12 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004132255754","Farm Rich 100% Beef Meatballs, Gluten Free, 20oz","Farm Rich","9.99","20 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0002531777532","Applegate Organics ®The Great Organic Uncured Beef Hot Dog ™","Applegate","7.99","10 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111000925","Kroger® 73% Lean 100% Pure Beef Quarter Pound Burgers BIG Deal!","Kroger","29","24 ct / 6 lb","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0007740012743","Buddig Corned Beef Lunch Meat 2oz","Buddig","0.99","2 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0084036993424","Butcher's Prime Roasted Beef Lung Tip Dog Treats","Butcher's Prime","6.79","3 oz","","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0004601517664","Guy Fieri Flavortown Ultimate Steak Butter Rub, Garlic Herb Seasoning for Beef and Vegetables, 5 oz","Flavortown","5.99","5 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0007495618057","Hebrew National Beef Franks","Hebrew National","6.99","10.300 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004450033905","Hillshire Farm® Beef Smoked Sausage","Hillshire Farm","5.99","12 oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001380047562","Stouffer's Bowl-Fulls Slow-Roasted Steak & Potatoes Frozen Meal","Stouffer's","5.29","13.5 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0007904122638","Skylark® Sliced Beef Liver","Skylark","5.79","4 ct / 4 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0005450019329","Ball Park Bun Length Beef Hot Dogs","Ball Park","6.49","15 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0007495628400","Hebrew National Bun Length Beef Franks","Hebrew National","7.29","12 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0002113190534","Marie Callender's Steak & Roasted Potatoes, Frozen Meal","Marie Callender's","3.99","11.9 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0005450019322","Ball Park Beef Hot Dogs","Ball Park","6.49","15 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0088831391499","Nathan's® Skinless Beef Franks","Nathan's Famous","5.99","12 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004470006376","Oscar Mayer Natural Selects Bun-Length Angus Beef Uncured Beef Franks Hot Dogs Pack","Oscar Mayer","7.99","8 ct","TEMPORARILY_OUT_OF_STOCK","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111000637","Private Selection® All Beef Hot Dogs","Private Selection","5.49","5 ct / 12 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111020785","Private Selection® Jumbo All Beef Hot Dogs","Private Selection","5.49","4 ct / 12 oz","TEMPORARILY_OUT_OF_STOCK","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0001111015791","Private Selection® Tavern Style Pot Roast Cooking Sauce","Private Selection","3.99","15.5 oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0007740012713","Buddig Beef 2 oz","Buddig","0.99","2 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111015792","Private Selection® Hearty Beef Stew Cooking Sauce","Private Selection","3.99","15.5 oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0007969440140","Old Trapper Old Fashioned Jumbo Kippered Beef Steak Stick","Old Trapper","4.29","2 oz","","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0002781500231","Eckrich® Beef Skinless Smoked Sausage Rope","Eckrich","3.99","10 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004470007505","Oscar Mayer Classic Beef Franks Hot Dogs, Pack","Oscar Mayer","6.29","10 ct","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0088831391490","Nathan's® Famous Bun Length Skinless Beef Franks","Nathan's Famous","5.99","12 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004470007502","Oscar Mayer Bun-Length Beef Franks Hot Dogs, Pack","Oscar Mayer","6.29","8 ct","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111020788","Simple Truth® Uncured Grass Fed Beef Hot Dogs","Simple Truth","6.99","6 ct / 10 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0088831397180","Nathan's® Famous Bun Length Skinless Beef Franks","Nathan's Famous","13.99","28 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111001646","Simple Truth® Uncured Beef Hot Dogs","Simple Truth","5.79","6 ct / 10 oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0007072301375","Vienna Beef Franks","Vienna Beef","7.49","12 oz","TEMPORARILY_OUT_OF_STOCK","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0007778202984","Johnsonville Smoked Beef Hot Links","Johnsonville","4.69","12 oz","TEMPORARILY_OUT_OF_STOCK","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0088831391404","Nathan's® Famous Jumbo Restaurant Style Beef Franks","Nathan's Famous","5.99","12 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0005450019334","Ball Park Uncured Beef Franks","Ball Park","9.99","30 oz","TEMPORARILY_OUT_OF_STOCK","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004133500127","Ken's Steak House® Light Raspberry Walnut Vinaigrette Salad Dressing & Marinade","Ken's Steak House","3.79","16 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111068855","Private Selection® Asiago Cheese Angus Beef Patties","Private Selection","14.99","6 ct / 2 lb","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0002718256301","Tyson® Slow Cooker Pork Roast Meal Kit with Vegetables & Seasoning Boneless Family Size","Tyson","12.99","44 oz","","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0004133500125","Ken's Steak House® Chunky Blue Cheese Salad Dressing","Ken's Steak House","3.79","16 fl oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0081669702066","Impossible® Beef Hot Dogs Meat From Plants, Fully Cooked, 6 Links, 10 oz","Impossible","7.99","10 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0088831300011","Nathan's® Famous Colossal Quarter Pound Beef Franks","Nathan's Famous","13.99","32 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004133500086","Ken's Steak House® Ranch Salad Dressing","Ken's Steak House","5.29","24 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0022572100000","Private Selection® Top Round Uncured Deli Corned Beef Sliced","Private Selection","15.99","1 lb","","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004948500236","J.T.M. Beef Hoagie Kit","J.T.M.","19.99","38 oz","","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004750001439","Bridgford® Beef Snack Bites","Bridgford","5.49","4 oz","","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0004948500232","JTM Retail Beef Philly Kit 4PK","J.T.M.","19.99","1 ct","","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111013825","Kroger® 1883 Steak Sauce","Kroger","3.49","10 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004133500034","Ken's Steak House® Honey Mustard Salad Dressing","Ken's Steak House","3.79","16 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004450005023","Kahn's® Beef Hot Dogs","Kahn's","6.49","10 ct / 16 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004133533218","Ken's Steak House® Ranch Salad Dressing","Ken's Steak House","3.79","16 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0005440000004","A.1. Original Steak Sauce","A.1.","6.99","15 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004133533292","Ken's Steak House® Honey Mustard Salad Dressing","Ken's Steak House","5.29","24 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0005440000005","A.1. Original Steak Sauce","A.1.","5.79","10 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0007426310102","Dale's® Steak Seasoning Sauce","Dale's","4.49","16 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0003666906181","Cooked Perfect Frozen All Beef Original Meatball","Cooked Perfect","9.99","18 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001129104504","Queen City Sausage Skinless Mild Beef Smoked Sausage","Queen City","7.79","14 oz","","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0073906304050","Simek's® Original Beef Meatballs","SIMEK'S","9.99","22 oz","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001129104505","Queen City Sausage Hot Beef Smoked Sausage","Queen City","7.79","14 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001590006867","Bar S Quarter Pound Jumbo Jumbo Beef Frank Pre Priced","Bar S","8","24 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0002531777530","Applegate Natural Uncured Beef Hot Dog","Applegate","7.49","10 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004133500064","Ken's Steak House® Country French Salad Dressing","Ken's Steak House","3.79","16 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001129104590","Queen City Sausage Skinless Beef Smoked Sausage","Queen City","11.99","42 oz","","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001300052680","Heinz 57 Steak Sauce","Heinz","8.79","20 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0007080074687","Smithfield Roasted Garlic & Herb Pork Loin Filet","Smithfield","9.99","23 oz","","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111073514","Kroger® The Universal Steak Sauce","Kroger","3.49","11.5 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0003390750009","Arriba!® Medium Fire Roasted Chipotle Salsa","Arriba!","4.99","16 oz","TEMPORARILY_OUT_OF_STOCK","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0004133500176","Ken's Steak House® Creamy Caesar Salad Dressing","Ken's Steak House","3.79","16 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001111015594","Simple Truth® 100% Grass-fed Beef Homestyle Meatballs","Simple Truth","6.99","16 oz","TEMPORARILY_OUT_OF_STOCK","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0074395800180","Casa Martinez® Quemada Fire Roasted Salsa","Casa Martinez","5.99","16 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0005440001278","A.1. Thick & Hearty Steak Sauce","A.1.","5.79","10 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0003390750003","Arriba!® Mild Fire Roasted Mexican Red Salsa","Arriba!","4.99","16 oz","TEMPORARILY_OUT_OF_STOCK","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0003390750001","Arriba!® Medium Fire Roasted with Jalapeno & Cilantro Tomato Salsa","Arriba!","4.99","16 oz","HIGH","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0085006066588","Archer™ Full Size Beef Sticks","Country Archer","14.99","8 pk / 1 oz","TEMPORARILY_OUT_OF_STOCK","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0004948568050","JTM® Fully Cooked Beef Hoagie Patties","JTM Retail","10.99","6 ct / 23 oz","","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001300000264","Heinz 57 Steak Sauce","Heinz","7.29","10 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004133500054","Ken's Steak House® Buttermilk Ranch Salad Dressing","Ken's Steak House","3.79","16 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004133500053","Ken's Steak House® Thousand Island Salad Dressing","Ken's Steak House","3.79","16 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0001129102062","Queen City Beef Franks","Queen City","7.29","16 oz","","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0007982110316","Holten’s Chophouse 100% Beef Smashed Sliders","Holten Meats","12.99","12 ct / 2 oz","TEMPORARILY_OUT_OF_STOCK","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0007495618440","Hebrew National Beef Franks","Hebrew National","14.99","34.1 oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004948568330","J.T.M.® Original Beef Patties","J.T.M.","23.49","16 ct / 48 oz","","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0004590811139","Farberware® Stamped Stainless Steel Steak Knife Set","Farberware","17.99","4 pc","TEMPORARILY_OUT_OF_STOCK","inStore:false; curbside:false; delivery:false; shipToHome:false"
"0004133536382","Ken's Steak House® Simply Vinaigrette Greek Salad Dressing","Ken's Steak House","3.79","16 fl oz","HIGH","inStore:true; curbside:true; delivery:true; shipToHome:false"
"0007512800016","Savannah Classics® Original Fresh Onion Hushpuppy","Savannah Classics","4.49","16 oz.","LOW","inStore:true; curbside:true; delivery:true; shipToHome:false"
